order_line_id,order_id,product_id,quantity,unit_price,discount_rate,source_row
L001787,O00726,P014,1,294.00,0.10,1788
L001788,O00727,P011,1,80.00,0.10,1789
L001789,O00728,P006,2,196.00,0.05,1790
L001790,O00728,P023,5,68.00,0.05,1791
L001791,O00728,P014,5,294.00,0.10,1792
L001792,O00729,P019,3,78.00,0.05,1793
L001793,O00730,P010,5,211.00,0.00,1794
L001794,O00730,P020,4,189.00,0.10,1795
L001795,O00730,P008,2,188.00,0.20,1796
L001796,O00730,P021,4,249.00,0.20,1797
L001797,O00731,P008,1,188.00,0.20,1798
L001798,O00731,P009,1,93.00,0.00,1799
L001799,O00732,P003,5,199.00,0.2,1800
L001800,O00732,P006,3,196.00,0.10,1801
L001801,O00732,P008,1,188.00,0.20,1802
L001802,O00733,P004,5,123.00,0.00,1803
L001803,O00733,P005,3,65.00,0.00,1804
L001804,O00733,P023,2,68.00,0.05,1805
L001805,O00733,P014,4,294.00,0.00,1806
L001806,O00734,P016,1,231.00,0.10,1807
L001807,O00734,P009,1,93.00,0.10,1808
L001808,O00734,P013,4,271.00,0.10,1809
L001809,O00734,P017,3,300.00,0.10,1810
L001810,O00735,P007,4,35.00,0.05,1811
L001811,O00735,P018,5,269.00,0.10,1812
L001812,O00735,P008,2,188.00,0.10,1813
L001813,O00736,P021,3,249.00,0.20,1814
L001814,O00736,P006,4,196.00,0.10,1815
L001815,O00736,P007,1,35.00,0.00,1816
L001816,O00737,P022,4,134.00,0.05,1817
L001817,O00737,P008,3,188.00,0.00,1818
L001818,O00737,P019,1,78.00,0.05,1819
L001819,O00737,P007,2,35.00,0.05,1820
L001820,O00738,P001,5,122.00,0.20,1821
L001821,O00739,P010,2,211.00,0.10,1822
L001822,O00740,P013,2,271.00,0.20,1823
L001823,O00740,P013,3,271.00,0.00,1824
L001824,O00741,P002,2,284.00,0.10,1825
L001825,O00741,P004,1,123.00,0.05,1826
L001826,O00741,P018,2,269.00,0.20,1827
L001827,O00742,P015,2,254.00,0.20,1828
L001828,O00743,P024,1,81.00,0.20,1829
L001829,O00743,P019,2,78.00,0.20,1830
L001830,O00743,P014,1,294.00,0,1831
L001831,O00744,P011,3,80.00,0.00,1832
L001832,O00744,P003,2,199.00,0.20,1833
L001833,O00744,P002,1,284.00,0.20,1834
L001834,O00745,P019,5,78.00,0.10,1835
L001835,O00746,P004,2,123.00,0.10,1836
L001836,O00746,P021,5,249.00,0.00,1837
L001837,O00747,P002,2,284.00,0.05,1838
L001838,O00747,P010,5,211.00,0.00,1839
L001839,O00747,P017,3,300.00,0.00,1840
L001840,O00748,P011,3,80.00,0.05,1841
L001841,O00749,P007,4,35.00,0.20,1842
L001842,O00749,P024,5,81.00,0.20,1843
L001843,O00750,P018,3,269.00,0.00,1844
L001844,O00751,P014,1,294.00,0.05,1845
L001845,O00751,P019,5,78.00,0.00,1846
L001846,O00751,P021,3,249.00,0.05,1847
L001847,O00751,P024,3,81.00,0.20,1848
L001848,O00752,P007,3,35.00,0.00,1849
L001849,O00752,P002,1,284.00,0.05,1850
L001850,O00752,P020,1,189.00,0.05,1851
L001851,O00753,P007,4,35.00,0.10,1852
L001852,O00753,P016,4,231.00,0.05,1853
L001853,O00753,P020,4,189.00,0.20,1854
L001854,O00753,P021,1,249.00,0.00,1855
L001855,O00754,P004,5,123.00,0.10,1856
L001856,O00754,P014,5,294.00,0.00,1857
L001857,O00754,P003,2,199.00,0.00,1858
L001858,O00754,P006,1,196.00,0.05,1859
L001859,O00755,P006,2,196.00,0.05,1860
L001860,O00755,P017,3,300.00,0.05,1861
L001861,O00755,P011,5,80.00,0.2,1862
L001862,O00755,P021,3,249.00,0.10,1863
L001863,O00756,P018,4,269.00,0.10,1864
L001864,O00756,P001,4,122.00,0.00,1865
L001865,O00756,P019,4,78.00,0.10,1866
L001866,O00756,P007,1,35.00,0.10,1867
L001867,O00757,P001,5,122.00,0.20,1868
L001868,O00757,P020,2,189.00,0.05,1869
L001869,O00757,P013,4,271.00,0.10,1870
L001870,O00757,P024,5,81.00,0.00,1871
L001871,O00758,P004,5,123.00,0.05,1872
L001872,O00759,P004,3,123.00,0.05,1873
L001873,O00760,P017,5,300.00,0.20,1874
L001874,O00760,P023,5,68.00,0.10,1875
L001875,O00761,P009,4,93.00,0.10,1876
L001876,O00762,P014,5,294.00,0.20,1877
L001877,O00763,P008,4,188.00,0.00,1878
L001878,O00763,P017,5,300.00,0.00,1879
L001879,O00764,P011,1,80.00,0.00,1880
L001880,O00765,P015,1,254.00,0.00,1881
L001881,O00766,P008,3,188.00,0.20,1882
L001882,O00766,P005,4,65.00,0.05,1883
L001883,O00767,P007,3,35.00,0.00,1884
L001884,O00767,P016,1,231.00,0.20,1885
L001885,O00768,P024,2,81.00,0.20,1886
L001886,O00769,P006,2,196.00,0.10,1887
L001887,O00769,P018,5,269.00,0.10,1888
L001888,O00770,P010,1,211.00,0.05,1889
L001889,O00771,P009,5,93.00,0.20,1890
L001890,O00771,P023,3,68.00,0.05,1891
L001891,O00771,P014,2,294.00,0.05,1892
L001892,O00772,P001,2,122.00,0.1,1893
L001893,O00772,P003,4,199.00,0.20,1894
L001894,O00772,P014,1,294.00,0.05,1895
L001895,O00772,P015,3,254.00,0.20,1896
L001896,O00773,P023,3,68.00,0.20,1897
L001897,O00774,P011,5,80.00,0.05,1898
L001898,O00774,P024,4,81.00,0.00,1899
L001899,O00774,P008,4,188.00,0.05,1900
L001900,O00775,P008,5,188.00,0.10,1901
L001901,O00775,P006,2,196.00,0.00,1902
L001902,O00775,P017,5,300.00,0.05,1903
L001903,O00775,P021,4,249.00,0.00,1904
L001904,O00776,P003,3,199.00,0.10,1905
L001905,O00777,P001,1,122.00,0.10,1906
L001906,O00777,P001,2,122.00,0.00,1907
L001907,O00777,P022,1,134.00,0.10,1908
L001908,O00778,P004,2,123.00,0.00,1909
L001909,O00778,P016,3,231.00,0.20,1910
L001910,O00778,P014,2,294.00,0.10,1911
L001911,O00778,P012,3,134.00,0.10,1912
L001912,O00779,P008,2,188.00,0.05,1913
L001913,O00779,P011,1,80.00,0.05,1914
L001914,O00779,P019,1,78.00,0.20,1915
L001915,O00780,P015,3,254.00,0.10,1916
L001916,O00781,P013,2,271.00,0.05,1917
L001917,O00782,P018,2,269.00,0.00,1918
L001918,O00782,P001,2,122.00,0.10,1919
L001919,O00782,P014,2,294.00,0.20,1920
L001920,O00782,P021,5,249.00,0.05,1921
L001921,O00783,P022,5,134.00,0.20,1922
L001922,O00783,P004,3,123.00,0.00,1923
L001923,O00784,P005,1,65.00,0.05,1924
L001924,O00784,P017,3,300.00,0.05,1925
L001925,O00784,P010,1,211.00,0.05,1926
L001926,O00785,P017,2,300.00,0.20,1927
L001927,O00785,P020,2,189.00,0.10,1928
L001928,O00785,P007,5,35.00,0.20,1929
L001929,O00785,P019,1,78.00,0.00,1930
L001930,O00786,P003,4,199.00,0.05,1931
L001931,O00786,P020,5,189.00,0.10,1932
L001932,O00786,P010,1,211.00,0.20,1933
L001933,O00787,P008,3,188.00,0.20,1934
L001934,O00788,P020,4,189.00,0.05,1935
L001935,O00789,P002,2,284.00,0.20,1936
L001936,O00789,P016,2,231.00,0.10,1937
L001937,O00790,P004,1,123.00,0.00,1938
L001938,O00790,P024,3,81.00,0.00,1939
L001939,O00791,P007,3,35.00,0.00,1940
L001940,O00791,P021,2,249.00,0.00,1941
L001941,O00791,P007,1,35.00,0.10,1942
L001942,O00791,P004,3,123.00,0.10,1943
L001943,O00792,P017,2,300.00,0.00,1944
L001944,O00792,P007,4,35.00,0.20,1945
L001945,O00792,P008,5,188.00,0.20,1946
L001946,O00792,P022,1,134.00,0.05,1947
L001947,O00793,P023,4,68.00,0.10,1948
L001948,O00793,P015,3,254.00,0.20,1949
L001949,O00793,P022,3,134.00,0.10,1950
L001950,O00793,P019,2,78.00,0.05,1951
L001951,O00794,P011,1,80.00,0.20,1952
L001952,O00795,P014,3,294.00,0.05,1953
L001953,O00795,P013,1,271.00,0.20,1954
L001954,O00795,P004,1,123.00,0.2,1955
L001955,O00796,P019,4,78.00,0.10,1956
L001956,O00797,P006,5,196.00,0.20,1957
L001957,O00798,P014,4,294.00,0.20,1958
L001958,O00798,P017,2,300.00,0.05,1959
L001959,O00798,P024,4,81.00,0.05,1960
L001960,O00799,P006,5,196.00,0.05,1961
L001961,O00800,P009,4,93.00,0.10,1962
L001962,O00800,P001,3,122.00,0.20,1963
L001963,O00800,P005,1,65.00,0.10,1964
L001964,O00801,P017,2,300.00,0.10,1965
L001965,O00801,P014,3,294.00,0.20,1966
L001966,O00801,P007,2,35.00,0.10,1967
L001967,O00801,P003,5,199.00,0.10,1968
L001968,O00802,P010,3,211.00,0.20,1969
L001969,O00802,P018,5,269.00,0.10,1970
L001970,O00802,P009,5,93.00,0.10,1971
L001971,O00802,P021,3,249.00,0.05,1972
L001972,O00803,P002,4,284.00,0.20,1973
L001973,O00803,P015,1,254.00,0.20,1974
L001974,O00803,P002,5,284.00,0.20,1975
L001975,O00803,P005,3,65.00,0.05,1976
L001976,O00804,P002,3,284.00,0.10,1977
L001977,O00804,P003,5,199.00,0.00,1978
L001978,O00805,P022,3,134.00,0.00,1979
L001979,O00806,P017,3,300.00,0.05,1980
L001980,O00807,P007,3,35.00,0.20,1981
L001981,O00808,P009,5,93.00,0.05,1982
L001982,O00808,P003,3,199.00,0.10,1983
L001983,O00808,P020,2,189.00,0.00,1984
L001984,O00809,P014,5,294.00,0.20,1985
L001985,O00810,P019,2,78.00,0.2,1986
L001986,O00810,P015,2,254.00,0.10,1987
L001987,O00811,P001,5,122.00,0.00,1988
L001988,O00811,P011,4,80.00,0.10,1989
L001989,O00811,P013,4,271.00,0.10,1990
L001990,O00812,P024,1,81.00,0.20,1991
L001991,O00812,P002,5,284.00,0.00,1992
L001992,O00813,P007,1,35.00,0.05,1993
L001993,O00813,P017,1,300.00,0.00,1994
L001994,O00814,P023,3,68.00,0.00,1995
L001995,O00815,P005,4,65.00,0.00,1996
L001996,O00815,P012,5,134.00,0.05,1997
L001997,O00816,P004,3,123.00,0.00,1998
L001998,O00816,P022,1,134.00,0.05,1999
L001999,O00816,P011,1,80.00,0.10,2000
L002000,O00817,P022,1,134.00,0.00,2001
L002001,O00817,P012,4,134.00,0.20,2002
L002002,O00818,P021,3,249.00,0.10,2003
L002003,O00818,P005,3,65.00,0.10,2004
L002004,O00818,P019,3,78.00,0.10,2005
L002005,O00819,P013,2,271.00,0.20,2006
L002006,O00819,P009,5,93.00,0.05,2007
L002007,O00820,P009,1,93.00,0.10,2008
L002008,O00820,P017,5,300.00,0.00,2009
L002009,O00820,P002,5,284.00,0.05,2010
L002010,O00820,P002,1,284.00,0.05,2011
L002011,O00821,P020,4,189.00,0.00,2012
L002012,O00821,P001,4,122.00,0.20,2013
L002013,O00822,P017,2,300.00,0.00,2014
L002014,O00822,P005,4,65.00,0.05,2015
L002015,O00823,P011,2,80.00,0.00,2016
L002016,O00824,P023,2,68.00,0.1,2017
L002017,O00825,P020,5,189.00,0.20,2018
L002018,O00826,P015,1,254.00,0.05,2019
L002019,O00826,P012,2,134.00,0.10,2020
L002020,O00826,P021,3,249.00,0.05,2021
L002021,O00826,P009,1,93.00,0.10,2022
L002022,O00827,P011,5,80.00,0.00,2023
L002023,O00827,P005,2,65.00,0.10,2024
L002024,O00828,P012,3,134.00,0.20,2025
L002025,O00828,P019,2,78.00,0.00,2026
L002026,O00828,P020,4,189.00,0.05,2027
L002027,O00829,P024,3,81.00,0.20,2028
L002028,O00829,P020,5,189.00,0.05,2029
L002029,O00829,P006,1,196.00,0.20,2030
L002030,O00829,P001,5,122.00,0.10,2031
L002031,O00830,P023,2,68.00,0.05,2032
L002032,O00830,P023,1,68.00,0.00,2033
L002033,O00830,P024,5,81.00,0.20,2034
L002034,O00831,P015,5,254.00,0.05,2035
L002035,O00831,P015,2,254.00,0.05,2036
L002036,O00831,P015,2,254.00,0.20,2037
L002037,O00832,P023,5,68.00,0.05,2038
L002038,O00832,P023,5,68.00,0.10,2039
L002039,O00832,P018,3,269.00,0.20,2040
L002040,O00832,P018,3,269.00,0.05,2041
L002041,O00833,P004,2,123.00,0.05,2042
L002042,O00833,P021,4,249.00,0.00,2043
L002043,O00833,P019,4,78.00,0.10,2044
L002044,O00834,P021,1,249.00,0.05,2045
L002045,O00834,P005,4,65.00,0.10,2046
L002046,O00834,P013,4,271.00,0.20,2047
L002047,O00835,P005,2,65.00,0.1,2048
L002048,O00836,P006,2,196.00,0.00,2049
L002049,O00836,P021,5,249.00,0.05,2050
L002050,O00836,P014,5,294.00,0.20,2051
L002051,O00836,P005,3,65.00,0.10,2052
L002052,O00837,P006,2,196.00,0.10,2053
L002053,O00837,P011,5,80.00,0.00,2054
L002054,O00837,P008,2,188.00,0.00,2055
L002055,O00838,P014,5,294.00,0.05,2056
L002056,O00838,P020,4,189.00,0.10,2057
L002057,O00839,P008,5,188.00,0.10,2058
L002058,O00839,P013,2,271.00,0.00,2059
L002059,O00840,P004,3,123.00,0.00,2060
L002060,O00841,P008,1,188.00,0.00,2061
L002061,O00842,P015,2,254.00,0.10,2062
L002062,O00842,P006,4,196.00,0.05,2063
L002063,O00842,P022,3,134.00,0.05,2064
L002064,O00842,P003,1,199.00,0.05,2065
L002065,O00843,P009,2,93.00,0.10,2066
L002066,O00843,P023,5,68.00,0.05,2067
L002067,O00843,P016,4,231.00,0.00,2068
L002068,O00843,P012,4,134.00,0.00,2069
L002069,O00844,P013,5,271.00,0.00,2070
L002070,O00844,P009,5,93.00,0.00,2071
L002071,O00844,P008,3,188.00,0.00,2072
L002072,O00845,P015,3,254.00,0.20,2073
L002073,O00845,P006,4,196.00,0.20,2074
L002074,O00846,P006,1,196.00,0.10,2075
L002075,O00846,P019,1,78.00,0.00,2076
L002076,O00846,P021,1,249.00,0.10,2077
L002077,O00847,P008,3,188.00,0.05,2078
L002078,O00847,P008,1,188.00,0,2079
L002079,O00848,P004,2,123.00,0.05,2080
L002080,O00849,P016,1,231.00,0.05,2081
L002081,O00849,P002,2,284.00,0.10,2082
L002082,O00850,P024,4,81.00,0.05,2083
L002083,O00850,P014,5,294.00,0.05,2084
L002084,O00851,P008,5,188.00,0.10,2085
L002085,O00851,P004,5,123.00,0.20,2086
L002086,O00852,P013,4,271.00,0.05,2087
L002087,O00852,P011,5,80.00,0.20,2088
L002088,O00853,P001,3,122.00,0.00,2089
L002089,O00854,P008,3,188.00,0.00,2090
L002090,O00854,P024,3,81.00,0.00,2091
L002091,O00855,P020,2,189.00,0.00,2092
L002092,O00855,P008,4,188.00,0.00,2093
L002093,O00855,P005,3,65.00,0.05,2094
L002094,O00855,P024,4,81.00,0.05,2095
L002095,O00856,P014,3,294.00,0.10,2096
L002096,O00856,P018,5,269.00,0.20,2097
L002097,O00856,P020,4,189.00,0.05,2098
L002098,O00857,P014,5,294.00,0.05,2099
L002099,O00857,P019,3,78.00,0.00,2100
L002100,O00857,P022,2,134.00,0.10,2101
L002101,O00858,P008,3,188.00,0.10,2102
L002102,O00858,P007,3,35.00,0.05,2103
L002103,O00858,P004,4,123.00,0.10,2104
L002104,O00858,P003,4,199.00,0.10,2105
L002105,O00859,P001,1,122.00,0.20,2106
L002106,O00859,P017,4,300.00,0.20,2107
L002107,O00859,P023,5,68.00,0.00,2108
L002108,O00860,P016,3,231.00,0.20,2109
L002109,O00861,P012,2,134.00,0,2110
L002110,O00861,P020,1,189.00,0.10,2111
L002111,O00861,P004,3,123.00,0.05,2112
L002112,O00861,P019,2,78.00,0.10,2113
L002113,O00862,P014,2,294.00,0.20,2114
L002114,O00863,P011,1,80.00,0.20,2115
L002115,O00863,P014,1,294.00,0.10,2116
L002116,O00864,P008,1,188.00,0.05,2117
L002117,O00864,P002,3,284.00,0.00,2118
L002118,O00865,P008,4,188.00,0.05,2119
L002119,O00866,P018,2,269.00,0.10,2120
L002120,O00867,P015,5,254.00,0.05,2121
L002121,O00867,P012,4,134.00,0.00,2122
L002122,O00867,P004,1,123.00,0.00,2123
L002123,O00868,P011,5,80.00,0.20,2124
L002124,O00868,P024,1,81.00,0.10,2125
L002125,O00869,P020,1,189.00,0.00,2126
L002126,O00869,P016,2,231.00,0.00,2127
L002127,O00869,P017,3,300.00,0.10,2128
L002128,O00869,P024,1,81.00,0.00,2129
L002129,O00870,P014,3,294.00,0.05,2130
L002130,O00870,P015,3,254.00,0.20,2131
L002131,O00871,P022,2,134.00,0.20,2132
L002132,O00872,P009,1,93.00,0.10,2133
L002133,O00872,P022,4,134.00,0.00,2134
L002134,O00872,P005,2,65.00,0.10,2135
L002135,O00872,P001,5,122.00,0.10,2136
L002136,O00873,P008,3,188.00,0.00,2137
L002137,O00873,P014,4,294.00,0.00,2138
L002138,O00873,P017,5,300.00,0.10,2139
L002139,O00874,P013,3,271.00,0.20,2140
L002140,O00874,P024,2,81.00,0.05,2141
L002141,O00875,P004,5,123.00,0.20,2142
L002142,O00875,P012,5,134.00,0.10,2143
L002143,O00875,P001,5,122.00,0.10,2144
L002144,O00876,P006,1,196.00,0.00,2145
L002145,O00876,P010,4,211.00,0.00,2146
L002146,O00876,P018,4,269.00,0.05,2147
L002147,O00876,P017,3,300.00,0.00,2148
L002148,O00877,P016,3,231.00,0.20,2149
L002149,O00878,P009,5,93.00,0.20,2150
L002150,O00878,P006,1,196.00,0.20,2151
L002151,O00878,P005,1,65.00,0.05,2152
L002152,O00879,P011,2,80.00,0.05,2153
L002153,O00880,P001,1,122.00,0.20,2154
L002154,O00881,P019,4,78.00,0.10,2155
L002155,O00882,P023,1,68.00,0.20,2156
L002156,O00882,P021,2,249.00,0.05,2157
L002157,O00883,P022,1,134.00,0.20,2158
L002158,O00884,P014,5,294.00,0.00,2159
L002159,O00884,P003,3,199.00,0.00,2160
L002160,O00885,P014,1,294.00,0.05,2161
L002161,O00886,P009,4,93.00,0.20,2162
L002162,O00886,P020,5,189.00,0.05,2163
L002163,O00886,P020,2,189.00,0.20,2164
L002164,O00887,P017,2,300.00,0.05,2165
L002165,O00887,P014,3,294.00,0.10,2166
L002166,O00887,P018,1,269.00,0.05,2167
L002167,O00888,P007,1,35.00,0.05,2168
L002168,O00888,P015,4,254.00,0.05,2169
L002169,O00888,P008,2,188.00,0.00,2170
L002170,O00888,P015,4,254.00,0.10,2171
L002171,O00889,P004,4,123.00,0,2172
L002172,O00890,P010,1,211.00,0.05,2173
L002173,O00890,P010,2,211.00,0.00,2174
L002174,O00890,P020,5,189.00,0.05,2175
L002175,O00891,P024,5,81.00,0.00,2176
L002176,O00892,P006,5,196.00,0.10,2177
L002177,O00892,P010,4,211.00,0.20,2178
L002178,O00892,P021,3,249.00,0.00,2179
L002179,O00893,P003,2,199.00,0.00,2180
L002180,O00894,P009,4,93.00,0.05,2181
L002181,O00894,P003,5,199.00,0.05,2182
L002182,O00894,P020,2,189.00,0.00,2183
L002183,O00895,P016,2,231.00,0.10,2184
L002184,O00896,P006,2,196.00,0.05,2185
L002185,O00896,P013,2,271.00,0.00,2186
L002186,O00897,P013,3,271.00,0.00,2187
L002187,O00897,P017,5,300.00,0.00,2188
L002188,O00897,P005,3,65.00,0.00,2189
L002189,O00898,P013,3,271.00,0.20,2190
L002190,O00898,P007,1,35.00,0.10,2191
L002191,O00898,P012,5,134.00,0.20,2192
L002192,O00899,P021,1,249.00,0.10,2193
L002193,O00900,P023,4,68.00,0.00,2194
L002194,O00901,P024,4,81.00,0.00,2195
L002195,O00901,P012,4,134.00,0.05,2196
L002196,O00901,P020,4,189.00,0.05,2197
L002197,O00901,P014,4,294.00,0.00,2198
L002198,O00902,P017,2,300.00,0.05,2199
L002199,O00902,P016,2,231.00,0.00,2200
L002200,O00902,P019,5,78.00,0.10,2201
L002201,O00903,P014,2,294.00,0.05,2202
L002202,O00904,P020,2,189.00,0,2203
L002203,O00905,P014,5,294.00,0.05,2204
L002204,O00905,P019,2,78.00,0.20,2205
L002205,O00906,P004,1,123.00,0.20,2206
L002206,O00907,P001,2,122.00,0.10,2207
L002207,O00907,P009,4,93.00,0.20,2208
L002208,O00907,P007,4,35.00,0.20,2209
L002209,O00908,P011,3,80.00,0.10,2210
L002210,O00908,P002,1,284.00,0.20,2211
L002211,O00908,P011,5,80.00,0.00,2212
L002212,O00908,P003,1,199.00,0.10,2213
L002213,O00909,P005,5,65.00,0.10,2214
L002214,O00910,P011,1,80.00,0.05,2215
L002215,O00910,P012,2,134.00,0.00,2216
L002216,O00911,P007,5,35.00,0.05,2217
L002217,O00911,P020,4,189.00,0.10,2218
L002218,O00911,P024,5,81.00,0.05,2219
L002219,O00911,P011,3,80.00,0.00,2220
L002220,O00912,P010,3,211.00,0.10,2221
L002221,O00912,P003,5,199.00,0.05,2222
L002222,O00913,P019,5,78.00,0.10,2223
L002223,O00914,P007,4,35.00,0.00,2224
L002224,O00914,P004,1,123.00,0.10,2225
L002225,O00914,P024,2,81.00,0.10,2226
L002226,O00914,P002,3,284.00,0.20,2227
L002227,O00915,P004,5,123.00,0.05,2228
L002228,O00915,P010,4,211.00,0.10,2229
L002229,O00915,P018,5,269.00,0.05,2230
L002230,O00916,P006,5,196.00,0.05,2231
L002231,O00917,P004,4,123.00,0.00,2232
L002232,O00917,P012,3,134.00,0.10,2233
L002233,O00918,P007,3,35.00,0.05,2234
L002234,O00918,P016,5,231.00,0.00,2235
L002235,O00919,P019,5,78.00,0.00,2236
L002236,O00919,P020,5,189.00,0.00,2237
L002237,O00920,P012,4,134.00,0.00,2238
L002238,O00920,P004,4,123.00,0.00,2239
L002239,O00920,P021,2,249.00,0.10,2240
L002240,O00921,P009,3,93.00,0.00,2241
L002241,O00921,P018,4,269.00,0.00,2242
L002242,O00922,P017,4,300.00,0.10,2243
L002243,O00922,P020,3,189.00,0.00,2244
L002244,O00922,P008,1,188.00,0.00,2245
L002245,O00923,P018,2,269.00,0.05,2246
L002246,O00924,P002,4,284.00,0.20,2247
L002247,O00925,P004,3,123.00,0.05,2248
L002248,O00925,P022,1,134.00,0.20,2249
L002249,O00925,P001,4,122.00,0.00,2250
L002250,O00925,P005,5,65.00,0.05,2251
L002251,O00926,P022,5,134.00,0.20,2252
L002252,O00926,P012,2,134.00,0.20,2253
L002253,O00927,P021,4,249.00,0.05,2254
L002254,O00927,P017,1,300.00,0.05,2255
L002255,O00927,P006,1,196.00,0.20,2256
L002256,O00928,P009,3,93.00,0.00,2257
L002257,O00928,P004,3,123.00,0.00,2258
L002258,O00928,P023,5,68.00,0.20,2259
L002259,O00929,P023,3,68.00,0.05,2260
L002260,O00930,P020,2,189.00,0.00,2261
L002261,O00930,P009,3,93.00,0.05,2262
L002262,O00931,P009,3,93.00,0.10,2263
L002263,O00932,P017,1,300.00,0.00,2264
L002264,O00933,P024,3,81.00,0,2265
L002265,O00933,P023,4,68.00,0.00,2266
L002266,O00934,P013,1,271.00,0.00,2267
L002267,O00934,P015,5,254.00,0.20,2268
L002268,O00934,P001,2,122.00,0.05,2269
L002269,O00935,P007,3,35.00,0.10,2270
L002270,O00935,P005,2,65.00,0.10,2271
L002271,O00935,P015,3,254.00,0.20,2272
L002272,O00935,P012,2,134.00,0.20,2273
L002273,O00936,P019,4,78.00,0.20,2274
L002274,O00936,P017,5,300.00,0.05,2275
L002275,O00937,P020,3,189.00,0.20,2276
L002276,O00937,P006,5,196.00,0.10,2277
L002277,O00937,P023,1,68.00,0.10,2278
L002278,O00937,P010,3,211.00,0.05,2279
L002279,O00938,P003,3,199.00,0.05,2280
L002280,O00938,P010,4,211.00,0.05,2281
L002281,O00938,P021,2,249.00,0.10,2282
L002282,O00938,P010,3,211.00,0.00,2283
L002283,O00939,P013,4,271.00,0.05,2284
L002284,O00939,P013,3,271.00,0.00,2285
L002285,O00940,P002,1,284.00,0.10,2286
L002286,O00940,P009,3,93.00,0.20,2287
L002287,O00941,P006,3,196.00,0.00,2288
L002288,O00941,P004,1,123.00,0.05,2289
L002289,O00942,P005,1,65.00,0.00,2290
L002290,O00942,P022,3,134.00,0.05,2291
L002291,O00942,P007,5,35.00,0.20,2292
L002292,O00942,P008,1,188.00,0.00,2293
L002293,O00943,P023,1,68.00,0.00,2294
L002294,O00943,P017,2,300.00,0.20,2295
L002295,O00944,P007,1,35.00,0.1,2296
L002296,O00944,P004,3,123.00,0.10,2297
L002297,O00945,P010,4,211.00,0.05,2298
L002298,O00945,P015,2,254.00,0.10,2299
L002299,O00946,P024,3,81.00,0.00,2300
L002300,O00947,P020,3,189.00,0.20,2301
L002301,O00947,P021,1,249.00,0.20,2302
L002302,O00948,P004,3,123.00,0.00,2303
L002303,O00949,P006,4,196.00,0.20,2304
L002304,O00949,P013,5,271.00,0.05,2305
L002305,O00949,P021,3,249.00,0.20,2306
L002306,O00950,P020,3,189.00,0.10,2307
L002307,O00950,P004,5,123.00,0.00,2308
L002308,O00950,P003,1,199.00,0.05,2309
L002309,O00950,P003,3,199.00,0.00,2310
L002310,O00951,P003,4,199.00,0.05,2311
L002311,O00951,P002,3,284.00,0.00,2312
L002312,O00952,P021,3,249.00,0.05,2313
L002313,O00952,P017,4,300.00,0.05,2314
L002314,O00952,P016,4,231.00,0.10,2315
L002315,O00953,P013,3,271.00,0.05,2316
L002316,O00953,P002,1,284.00,0.05,2317
L002317,O00953,P004,2,123.00,0.00,2318
L002318,O00954,P005,1,65.00,0.20,2319
L002319,O00954,P007,5,35.00,0.00,2320
L002320,O00954,P017,2,300.00,0.00,2321
L002321,O00954,P009,3,93.00,0.00,2322
L002322,O00955,P020,1,189.00,0.20,2323
L002323,O00955,P021,3,249.00,0.00,2324
L002324,O00955,P020,2,189.00,0.05,2325
L002325,O00956,P016,1,231.00,0.05,2326
L002326,O00956,P019,1,78.00,0.05,2327
L002327,O00956,P022,1,134.00,0.20,2328
L002328,O00956,P020,3,189.00,0.05,2329
L002329,O00957,P013,4,271.00,0.00,2330
L002330,O00957,P008,5,188.00,0.00,2331
L002331,O00957,P022,5,134.00,0.20,2332
L002332,O00957,P018,1,269.00,0.10,2333
L002333,O00958,P011,5,80.00,0.20,2334
L002334,O00959,P024,4,81.00,0.10,2335
L002335,O00959,P011,4,80.00,0.20,2336
L002336,O00959,P006,1,196.00,0.05,2337
L002337,O00960,P003,1,199.00,0.20,2338
L002338,O00960,P006,5,196.00,0.00,2339
L002339,O00960,P021,5,249.00,0.10,2340
L002340,O00960,P005,4,65.00,0.10,2341
L002341,O00961,P017,4,300.00,0.00,2342
L002342,O00961,P024,4,81.00,0.00,2343
L002343,O00961,P016,5,231.00,0.05,2344
L002344,O00961,P007,3,35.00,0.00,2345
L002345,O00962,P001,5,122.00,0.20,2346
L002346,O00962,P002,3,284.00,0.20,2347
L002347,O00962,P013,4,271.00,0.20,2348
L002348,O00963,P021,4,249.00,0.00,2349
L002349,O00963,P015,1,254.00,0.20,2350
L002350,O00963,P019,3,78.00,0.10,2351
L002351,O00963,P017,2,300.00,0.05,2352
L002352,O00964,P019,5,78.00,0.10,2353
L002353,O00965,P004,5,123.00,0.20,2354
L002354,O00965,P017,1,300.00,0.00,2355
L002355,O00966,P001,3,122.00,0.10,2356
L002356,O00967,P022,1,134.00,0.20,2357
L002357,O00967,P006,3,196.00,0.05,2358
L002358,O00967,P018,5,269.00,0.10,2359
L002359,O00967,P001,1,122.00,0.10,2360
L002360,O00968,P022,1,134.00,0.00,2361
L002361,O00968,P021,5,249.00,0.05,2362
L002362,O00969,P011,5,80.00,0.20,2363
L002363,O00969,P024,1,81.00,0.00,2364
L002364,O00970,P002,3,284.00,0.05,2365
L002365,O00970,P018,2,269.00,0.05,2366
L002366,O00970,P012,5,134.00,0.00,2367
L002367,O00971,P005,2,65.00,0.05,2368
L002368,O00971,P017,2,300.00,0.10,2369
