order_id,customer_id,order_date,channel,status,source_row
O01706,C0221,2025-05-12,Online,Completed,1707
O01707,C0086,2025-11-23,Online,Completed,1708
O01708,C0062,2025-01-01,Online,Completed,1709
O01709,C0100,2025-12-05,Store,Completed,1710
O01710,C0172,2025-11-27,Online,Completed,1711
O01711,C0275,2025-06-02,Online,Completed,1712
O01712,C0083,2025-03-02,Store,Completed,1713
O01713,C0119,2025-02-04,Store,Completed,1714
O01714,C0285,2025-09-12,Online,Completed,1715
O01715,C0075,2025-12-02,Store,Completed,1716
O01716,C0183,2025-03-09,Online,Completed,1717
O01717,C0180,2025-10-18,Online,Completed,1718
O01718,C0192,2025-04-02,Online,Completed,1719
O01719,C0214,2025-05-09,Online,Completed,1720
O01720,C0268,2025-11-14,Store,Completed,1721
O01721,C0139,2025-01-31,Store,Cancelled,1722
O01722,C0271,2025-12-17,Online,Completed,1723
O01723,C0158,2025-10-01,Online,Completed,1724
O01724,C0254,2025-01-31,Online,Completed,1725
O01725,C0157,2025-12-17,Online,Completed,1726
O01726,C0245,2025-09-08,Online,Completed,1727
O01727,C0149,2025-04-01,Store,Completed,1728
O01728,C0262,2025-05-05,Store,Completed,1729
O01729,C0133,2025-02-13,Store,Completed,1730
O01730,C0077,2025-06-20,Store,Completed,1731
O01731,C0202,2025-08-25,Store,Completed,1732
O01732,C0182,2025-03-18,Store,Completed,1733
O01733,C0192,2025-08-27,Online,Completed,1734
O01734,C0172,2025-07-29,Online,Completed,1735
O01735,C0299,2025-02-13,Online,Completed,1736
O01736,C0192,2025-02-27,Online,Completed,1737
O01737,C0286,2025-05-11,Online,Completed,1738
O01738,C0212,2025-03-11,Store,Completed,1739
O01739,C0293,2025-10-09,Store,Completed,1740
O01740,C0168,2025-03-17,Store,Completed,1741
O01741,C0184,2025-03-22,Online,Completed,1742
O01742,C0214,2025-09-24,Store,Completed,1743
O01743,C0226,2025-06-15,Store,Completed,1744
O01744,C0191,2025-07-22,Online,Completed,1745
O01745,C0101,2025-05-06,Store,Cancelled,1746
O01746,C0237,2025-05-04,Store,Completed,1747
O01747,C0138,2025-07-09,Store,Completed,1748
O01748,C0215,2025-09-09,Online,Cancelled,1749
O01749,C0265,2025-05-24,Online,Cancelled,1750
O01750,C0124,2025-11-23,Store,Completed,1751
O01751,C0041,2025-06-28,Store,Completed,1752
O01752,C0267,2025-07-06,Store,Completed,1753
O01753,C0227,2025-09-20,Online,Completed,1754
O01754,C0287,2025-12-18,Store,Completed,1755
O01755,C0232,2025-06-30,Online,Completed,1756
O01756,C0202,2025-11-30,Online,Completed,1757
O01757,C0127,2025-05-10,Store,Completed,1758
O01758,C0167,2025-12-20,Store,Cancelled,1759
O01759,C0288,2025-11-05,Store,Completed,1760
O01760,C0174,2025-10-08,Online,Completed,1761
O01761,C0058,2025-01-17,Store,Completed,1762
O01762,C0141,2025-07-10,Online,Completed,1763
O01763,C0293,2025-04-18,Store,Completed,1764
O01764,C0127,2025-02-18,Online,Completed,1765
O01765,C0097,2025-01-15,Online,Completed,1766
O01766,C0022,2025-02-09,Store,Cancelled,1767
O01767,C0131,2025-09-03,Store,Completed,1768
O01768,C0300,2025-03-05,Online,Completed,1769
O01769,C0270,2025-09-15,Online,Completed,1770
O01770,C0292,2025-01-17,Online,Completed,1771
O01771,C0086,2025-11-25,Store,Completed,1772
O01772,C0108,2025-11-17,Store,Completed,1773
O01773,C0283,2025-07-13,Online,Completed,1774
O01774,C0138,2025-05-21,Online,Completed,1775
O01775,C0265,2025-01-01,Online,Completed,1776
O01776,C0288,2025-01-09,Online,Completed,1777
O01777,C0098,2025-12-27,Store,Completed,1778
O01778,C0201,2025-09-15,Online,Completed,1779
O01779,C0297,2025-03-10,Online,Completed,1780
O01780,C0245,2025-11-24,Store,Completed,1781
O01781,C0074,2025-12-09,Store,Completed,1782
O01782,C0119,2025-08-01,Store,Completed,1783
O01783,C0016,2025-06-19,Online,Completed,1784
O01784,C0233,2025-08-28,Online,Completed,1785
O01785,C0097,2025-01-29,Store,Completed,1786
O01786,C0055,2025-10-20,Store,Completed,1787
O01787,C0289,2025-11-12,Store,Completed,1788
O01788,C0244,2025-05-11,Online,Completed,1789
O01789,C0029,2025-09-24,Online,Completed,1790
O01790,C0082,2025-04-07,Online,Completed,1791
O01791,C0204,2025-12-20,Store,Completed,1792
O01792,C0031,2025-11-15,Store,Completed,1793
O01793,C0088,2025-03-05,Store,Completed,1794
O01794,C0022,2025-08-28,Online,Completed,1795
O01795,C0183,2025-10-27,Store,Completed,1796
O01796,C0279,2025-01-29,Online,Cancelled,1797
O01797,C0293,2025-08-09,Online,Completed,1798
O01798,C0262,2025-08-21,Online,Completed,1799
O01799,C0288,2025-10-24,Store,Completed,1800
O01800,C0194,2025-02-13,Online,Completed,1801
