order_id,customer_id,order_date,order_month,channel,region,segment,gross_sales,discounts,sales_before_returns,refunds,net_sales,sold_units,returned_units,completed_orders,purchasing_customers,aov,unit_return_rate,net_sales_share
O01383,C0146,2025-07-21,2025-07,Store,South,Consumer,1086.00,122.4000,963.6000,93.0000,870.6000,5,1,1,1,870.6000,0.2,0.0004641975508753797531595132292
O01384,C0085,2025-02-21,2025-02,Online,South,Consumer,2206.00,280.4000,1925.6000,0.0000,1925.6000,14,0,1,1,1925.6000,0,0.001026715832719539688357407161
O01385,C0033,2025-04-12,2025-04,Store,South,Business,540.00,14.5500,525.4500,33.2500,492.2000,6,1,1,1,492.2000,0.1666666666666666666666666667,0.0002624374391693796399093871025
O01386,C0247,2025-11-10,2025-11,Store,North,Consumer,1529.00,148.3000,1380.7000,76.9500,1303.7500,11,1,1,1,1303.7500,0.09090909090909090909090909091,0.0006951499620420128109139850363
O01387,C0266,2025-06-26,2025-06,Online,North,Business,744.00,51.1500,692.8500,0.0000,692.8500,6,0,1,1,692.8500,0,0.0003694225512566125223714320478
O01388,C0038,2025-01-31,2025-01,Online,South,Consumer,1084.00,108.400,975.600,0.000,975.600,4,0,1,1,975.600,0,0.0005201827827176895097431898764
O01389,C0018,2025-10-09,2025-10,Online,North,Consumer,134.00,13.4000,120.6000,0.0000,120.6000,1,0,1,1,120.6000,0,0.00006430303771602434899039432052
O01390,C0279,2025-02-17,2025-02,Store,South,Business,1470.00,294.0000,1176.0000,0.0000,1176.0000,5,0,1,1,1176.0000,0,0.0006270345966338692737371784488
O01391,C0029,2025-01-08,2025-01,Store,East,Consumer,196.00,9.8000,186.2000,0.0000,186.2000,1,0,1,1,186.2000,0,0.00009928047780036263500838658773
O01392,C0169,2025-07-07,2025-07,Store,North,Consumer,2283.00,213.0000,2070.0000,0.0000,2070.0000,10,0,1,1,2070.0000,0,0.001103708856319820915506768188
O01393,C0183,2025-09-14,2025-09,Online,East,Consumer,808.00,113.6000,694.4000,0.0000,694.4000,5,0,1,1,694.4000,0,0.0003702489999171418568733815603
O01395,C0215,2025-02-02,2025-02,Store,North,Consumer,2585.00,229.1000,2355.9000,372.4000,1983.5000,14,2,1,1,1983.5000,0.1428571428571428571428571429,0.001057587689135441925559263141
O01398,C0264,2025-06-10,2025-06,Online,South,Business,1614.00,152.4000,1461.6000,0.0000,1461.6000,6,0,1,1,1461.6000,0,0.0007793144272449518116447789292
O01399,C0141,2025-08-12,2025-08,Online,East,Consumer,130.00,26.0000,104.0000,0.0000,104.0000,2,0,1,1,104.0000,0,0.00005545203915809728271145115534
O01400,C0147,2025-12-29,2025-12,Online,East,Business,2554.00,290.3000,2263.7000,0.0000,2263.7000,9,0,1,1,2263.7000,0,0.001206988279251777104556845965
O01401,C0053,2025-02-06,2025-02,Store,West,Business,1661.00,96.6000,1564.4000,307.8000,1256.6000,11,4,1,1,1256.6000,0.3636363636363636363636363636,0.0006700099269813946678385530942
O01402,C0278,2025-04-16,2025-04,Online,North,Consumer,369.00,18.4500,350.5500,0.0000,350.5500,3,0,1,1,350.5500,0,0.0001869106954506827159086461779
O01403,C0071,2025-02-20,2025-02,Store,West,Consumer,80.00,8.000,72.000,72.000,0.000,1,1,1,1,0.000,1,0E+1
O01404,C0045,2025-03-26,2025-03,Online,North,Consumer,240.00,48.0000,192.0000,0.0000,192.0000,3,0,1,1,192.0000,0,0.0001023729953687949834672944406
O01406,C0269,2025-11-10,2025-11,Store,East,Business,774.00,43.9500,730.0500,233.7000,496.3500,7,2,1,1,496.3500,0.2857142857142857142857142857,0.0002646501888088614064791228938
O01407,C0007,2025-07-31,2025-07,Store,North,Consumer,450.00,70.4000,379.6000,0.0000,379.6000,2,0,1,1,379.6000,0,0.0002023999429270550818967967170
O01408,C0053,2025-03-29,2025-03,Store,West,Business,1946.00,364.8000,1581.2000,186.8000,1394.4000,10,2,1,1,1394.4000,0.2,0.0007434838788658735674312258750
O01410,C0090,2025-05-15,2025-05,Online,West,Business,1618.00,80.9000,1537.1000,511.1000,1026.0000,6,2,1,1,1026.0000,0.3333333333333333333333333333,0.0005470556940019981929033546671
O01411,C0092,2025-10-07,2025-10,Online,East,Consumer,1457.00,66.1000,1390.9000,0.0000,1390.9000,12,0,1,1,1390.9000,0,0.0007416177044711299088784366535
O01412,C0156,2025-12-11,2025-12,Online,South,Consumer,1522.00,137.7000,1384.3000,0.0000,1384.3000,11,0,1,1,1384.3000,0,0.0007380986327553275813217484071
O01413,C0206,2025-10-02,2025-10,Store,West,Business,708.00,127.6000,580.4000,0.0000,580.4000,6,0,1,1,580.4000,0,0.0003094650339169198354396754861
O01414,C0018,2025-12-14,2025-12,Online,North,Consumer,813.00,162.6000,650.4000,0.0000,650.4000,3,0,1,1,650.4000,0,0.0003467885218117930064954599176
O01415,C0204,2025-02-16,2025-02,Store,South,Consumer,1323.00,0.0000,1323.0000,0.0000,1323.0000,7,0,1,1,1323.0000,0,0.0007054139212131029329543257549
O01416,C0173,2025-08-26,2025-08,Online,West,Consumer,727.00,105.2000,621.8000,0.0000,621.8000,8,0,1,1,621.8000,0,0.0003315392110433162537498108499
O01417,C0138,2025-04-29,2025-04,Store,South,Business,1345.00,67.2500,1277.7500,0.0000,1277.7500,5,0,1,1,1277.7500,0,0.0006812869522524884902361222474
O01418,C0222,2025-05-06,2025-05,Store,East,Consumer,807.00,0.0000,807.0000,0.0000,807.0000,3,0,1,1,807.0000,0,0.0004302864961594664148859719457
O01419,C0086,2025-02-09,2025-02,Online,North,Business,536.00,26.8000,509.2000,0.0000,509.2000,4,0,1,1,509.2000,0,0.0002715017148009916957372204644
O01421,C0026,2025-02-12,2025-02,Store,South,Consumer,402.00,0.0000,402.0000,0.0000,402.0000,3,0,1,1,402.0000,0,0.0002143434590534144966346477351
O01422,C0224,2025-09-14,2025-09,Store,West,Consumer,366.00,48.6000,317.4000,0.0000,317.4000,4,0,1,1,317.4000,0,0.0001692353579690392070443711222
O01423,C0264,2025-01-27,2025-01,Online,South,Business,648.00,108.6000,539.4000,0.0000,539.4000,6,0,1,1,539.4000,0,0.0002876041338642084066784303191
O01424,C0049,2025-07-02,2025-07,Store,North,Consumer,312.00,0.0000,312.0000,0.0000,312.0000,4,0,1,1,312.0000,0,0.0001663561174742918481343534660
O01425,C0050,2025-07-06,2025-07,Store,North,Business,398.00,39.8000,358.2000,0.0000,358.2000,2,0,1,1,358.2000,0,0.0001909896194849081410311711908
O01426,C0179,2025-10-19,2025-10,Online,East,Consumer,3388.00,257.6000,3130.4000,264.6000,2865.8000,12,1,1,1,2865.8000,0.08333333333333333333333333333,0.001528023594416107623023814625
O01427,C0041,2025-11-10,2025-11,Online,West,Business,303.00,3.5000,299.5000,0.0000,299.5000,3,0,1,1,299.5000,0,0.0001596912089216359247315348175
O01428,C0076,2025-12-28,2025-12,Store,East,Consumer,2666.00,364.8000,2301.2000,570.0000,1731.2000,10,2,1,1,1731.2000,0.2,0.0009230631749086347675967715396
O01429,C0062,2025-03-03,2025-03,Store,West,Business,756.00,56.7000,699.3000,0.0000,699.3000,4,0,1,1,699.3000,0,0.0003728616440697829788472864705
O01431,C0293,2025-09-15,2025-09,Store,North,Business,3095.00,155.8000,2939.2000,228.6000,2710.6000,13,1,1,1,2710.6000,0.07692307692307692307692307692,0.001445272089826331678054418285
O01432,C0195,2025-04-23,2025-04,Online,West,Business,1440.00,288.0000,1152.0000,0.0000,1152.0000,7,0,1,1,1152.0000,0,0.0006142379722127699008037666437
O01433,C0265,2025-01-17,2025-01,Online,West,Consumer,249.00,49.8000,199.2000,199.2000,0.0000,1,1,1,1,0.0000,1,0
O01435,C0070,2025-03-18,2025-03,Online,West,Business,1500.00,39.2500,1460.7500,236.5500,1224.2000,15,1,1,1,1224.2000,0.06666666666666666666666666667,0.0006527344840129105143784471574
O01436,C0229,2025-05-17,2025-05,Online,East,Consumer,361.00,36.1000,324.9000,0.0000,324.9000,3,0,1,1,324.9000,0,0.0001732343031006327610860623112
O01437,C0094,2025-12-08,2025-12,Online,West,Consumer,3027.00,442.8000,2584.2000,0.0000,2584.2000,11,0,1,1,2584.2000,0,0.001377876534541874980605116112
O01438,C0264,2025-04-01,2025-04,Store,South,Business,1910.00,135.8500,1774.1500,0.0000,1774.1500,10,0,1,1,1774.1500,0,0.0009459638006955605204088564158
O01439,C0177,2025-08-07,2025-08,Store,West,Business,1666.00,161.8500,1504.1500,236.5500,1267.6000,9,1,1,1,1267.6000,0.1111111111111111111111111111,0.0006758750465077318804330335049
O01440,C0106,2025-01-16,2025-01,Store,East,Business,2535.00,79.5000,2455.5000,463.6000,1991.9000,15,4,1,1,1991.9000,0.2666666666666666666666666667,0.001062066507682826706085957272
O01441,C0208,2025-11-23,2025-11,Online,East,Business,1449.00,62.1000,1386.9000,0.0000,1386.9000,9,0,1,1,1386.9000,0,0.0007394849337342800133895346859
O01442,C0240,2025-09-10,2025-09,Online,West,Business,3122.00,529.4500,2592.5500,0.0000,2592.5500,14,0,1,1,2592.5500,0,0.001382328693455049137438198969
O01443,C0043,2025-05-31,2025-05,Online,West,Business,767.00,63.3000,703.7000,0.0000,703.7000,4,0,1,1,703.7000,0,0.0003752076918803178638850786347
O01444,C0046,2025-06-11,2025-06,Online,West,Consumer,1867.00,156.7500,1710.2500,0.0000,1710.2500,8,0,1,1,1710.2500,0,0.0009118927881743834399736474848
O01445,C0056,2025-10-09,2025-10,Store,North,Consumer,1919.00,107.5000,1811.5000,207.9000,1603.6000,7,1,1,1,1603.6000,0.1428571428571428571428571429,0.0008550277884031231015007987760
O01446,C0190,2025-10-30,2025-10,Store,North,Business,244.00,24.4000,219.6000,0.0000,219.6000,2,0,1,1,219.6000,0,0.0001170891134530592623407180165
O01447,C0249,2025-12-29,2025-12,Online,North,Consumer,492.00,24.6000,467.4000,233.7000,233.7000,4,2,1,1,233.7000,0.5,0.0001246071303004551439390974519
O01448,C0052,2025-08-21,2025-08,Online,North,Consumer,370.00,27.2000,342.8000,0.0000,342.8000,5,0,1,1,342.8000,0,0.0001827784521480360433988986159
O01449,C0252,2025-01-11,2025-01,Store,West,Business,2097.00,344.2000,1752.8000,0.0000,1752.8000,9,0,1,1,1752.8000,0,0.0009345801368876242032368421642
O01450,C0251,2025-04-06,2025-04,Online,North,Consumer,2370.00,270.4000,2099.6000,0.0000,2099.6000,14,0,1,1,2099.6000,0,0.001119491359772510142124642748
O01451,C0266,2025-10-29,2025-10,Online,North,Business,1345.00,67.2500,1277.7500,0.0000,1277.7500,5,0,1,1,1277.7500,0,0.0006812869522524884902361222474
O01453,C0262,2025-09-03,2025-09,Online,West,Business,1551.00,40.6500,1510.3500,0.0000,1510.3500,10,0,1,1,1510.3500,0,0.0008053075706003099129157716583
O01454,C0083,2025-04-04,2025-04,Online,West,Consumer,234.00,46.8000,187.2000,187.2000,0.0000,3,3,1,1,0.0000,1,0
O01455,C0285,2025-08-22,2025-08,Store,East,Consumer,1855.00,107.6000,1747.4000,271.0000,1476.4000,7,1,1,1,1476.4000,0.1428571428571428571428571429,0.0007872056789712964249537162090
O01456,C0219,2025-06-30,2025-06,Store,East,Consumer,1976.00,289.6000,1686.4000,0.0000,1686.4000,10,0,1,1,1686.4000,0,0.0008991761426559159381210695035
O01457,C0248,2025-06-19,2025-06,Store,East,Business,1824.00,45.0000,1779.0000,0.0000,1779.0000,7,0,1,1,1779.0000,0,0.0009485497852139910186891500514
O01458,C0038,2025-11-25,2025-11,Online,South,Consumer,1726.00,214.9000,1511.1000,0.0000,1511.1000,13,0,1,1,1511.1000,0,0.0008057074651134692683199407772
O01459,C0158,2025-04-10,2025-04,Online,East,Consumer,340.00,17.0000,323.0000,193.8000,129.2000,5,3,1,1,129.2000,0.6,0.00006888849480025162429153355067
O01460,C0109,2025-09-10,2025-09,Online,West,Business,969.00,42.6500,926.3500,0.0000,926.3500,5,0,1,1,926.3500,0,0.0004939230430202251715360844014
O01461,C0100,2025-04-24,2025-04,Store,West,Consumer,2787.00,248.5000,2538.5000,0.0000,2538.5000,15,0,1,1,2538.5000,0,0.001353509628873364924644411133
O01462,C0256,2025-11-22,2025-11,Online,North,Consumer,1254.00,46.8000,1207.2000,199.0000,1008.2000,7,1,1,1,1008.2000,0.1428571428571428571428571429,0.0005375648642230161579777409117
O01463,C0004,2025-11-23,2025-11,Online,North,Consumer,2692.00,195.7000,2496.3000,0.0000,2496.3000,13,0,1,1,2496.3000,0,0.001331008897599598527236495376
O01464,C0120,2025-01-15,2025-01,Store,South,Consumer,588.00,58.8000,529.2000,0.0000,529.2000,2,0,1,1,529.2000,0,0.0002821655684852411731817303020
O01465,C0031,2025-07-28,2025-07,Online,South,Consumer,940.00,0.0000,940.0000,0.0000,940.0000,5,0,1,1,940.0000,0,0.0005012011231597254398919623656
O01466,C0193,2025-07-16,2025-07,Store,East,Consumer,3463.00,79.3000,3383.7000,0.0000,3383.7000,15,0,1,1,3383.7000,0,0.001804164085569747841449396868
O01467,C0011,2025-01-29,2025-01,Online,North,Business,325.00,16.2500,308.7500,0.0000,308.7500,5,0,1,1,308.7500,0,0.0001646232412506013080496206174
O01468,C0239,2025-05-12,2025-05,Online,South,Consumer,940.00,0.0000,940.0000,0.0000,940.0000,5,0,1,1,940.0000,0,0.0005012011231597254398919623656
O01470,C0115,2025-01-15,2025-01,Store,North,Consumer,1059.00,105.9000,953.1000,0.0000,953.1000,7,0,1,1,953.1000,0,0.0005081859473229088476181163092
O01471,C0144,2025-01-01,2025-01,Store,North,Consumer,1128.00,78.2000,1049.8000,0.0000,1049.8000,10,0,1,1,1049.8000,0,0.0005597456798862550710623213738
O01473,C0077,2025-12-28,2025-12,Online,West,Consumer,1216.00,121.6000,1094.4000,0.0000,1094.4000,8,0,1,1,1094.4000,0,0.0005835260736021314057635783116
O01474,C0142,2025-09-14,2025-09,Store,West,Business,1320.00,142.5000,1177.5000,0.0000,1177.5000,11,0,1,1,1177.5000,0,0.0006278343856601879845455166866
O01476,C0108,2025-11-19,2025-11,Store,East,Business,1616.00,140.8500,1475.1500,0.0000,1475.1500,12,0,1,1,1475.1500,0,0.0007865391881160308326134343442
O01477,C0264,2025-04-06,2025-04,Store,South,Business,900.00,180.0000,720.0000,0.0000,720.0000,3,0,1,1,720.0000,0,0.0003838987326329811880023541523
O01478,C0160,2025-08-17,2025-08,Store,West,Business,938.00,160.8000,777.2000,0.0000,777.2000,7,0,1,1,777.2000,0,0.0004143973541699346934936522878
O01479,C0051,2025-06-04,2025-06,Online,West,Consumer,2380.00,235.2000,2144.8000,0.0000,2144.8000,9,0,1,1,2144.8000,0,0.001143591669098913961149234980
O01480,C0282,2025-09-07,2025-09,Online,East,Business,883.00,21.2500,861.7500,0.0000,861.7500,6,0,1,1,861.7500,0,0.0004594787956200993593903176261
O01481,C0233,2025-12-09,2025-12,Store,South,Business,2735.00,313.3000,2421.7000,0.0000,2421.7000,16,0,1,1,2421.7000,0,0.001291232723357347976368473682
O01483,C0178,2025-08-23,2025-08,Online,East,Consumer,807.00,161.4000,645.6000,0.0000,645.6000,3,0,1,1,645.6000,0,0.0003442291969275731319087775566
O01484,C0055,2025-02-14,2025-02,Store,East,Consumer,1420.00,0.0000,1420.0000,0.0000,1420.0000,5,0,1,1,1420.0000,0,0.0007571336115817128985601984671
O01485,C0081,2025-01-14,2025-01,Online,North,Consumer,538.00,0.0000,538.0000,0.0000,538.0000,2,0,1,1,538.0000,0,0.0002868576641063109432573146305
O01486,C0074,2025-02-13,2025-02,Store,South,Business,405.00,0.0000,405.0000,0.0000,405.0000,5,0,1,1,405.0000,0,0.0002159430371060519182513242107
O01487,C0165,2025-05-03,2025-05,Online,West,Consumer,268.00,0.0000,268.0000,268.0000,0.0000,2,2,1,1,0.0000,1,0
O01488,C0120,2025-08-05,2025-08,Online,South,Consumer,1695.00,298.5000,1396.5000,0.0000,1396.5000,11,0,1,1,1396.5000,0,0.0007446035835027197625628994080
O01489,C0294,2025-07-31,2025-07,Online,South,Consumer,2114.00,259.4500,1854.5500,224.1000,1630.4500,13,1,1,1,1630.4500,0.07692307692307692307692307692,0.0008693440119742280249700532329
O01490,C0053,2025-10-10,2025-10,Online,West,Business,390.00,0.0000,390.0000,0.0000,390.0000,5,0,1,1,390.0000,0,0.0002079451468428648101679418325
O01491,C0193,2025-06-07,2025-06,Store,East,Consumer,928.00,63.4000,864.6000,306.0000,558.6000,7,5,1,1,558.6000,0.7142857142857142857142857143,0.0002978414334010879050251597632
O01492,C0032,2025-07-01,2025-07,Store,North,Business,1862.00,266.9000,1595.1000,0.0000,1595.1000,8,0,1,1,1595.1000,0,0.0008504956505873170735868820950
O01493,C0121,2025-06-22,2025-06,Online,West,Business,1923.00,83.9500,1839.0500,0.0000,1839.0500,14,0,1,1,1839.0500,0,0.0009805680059009500747162908387
O01494,C0044,2025-09-27,2025-09,Store,West,Business,378.00,18.9000,359.1000,0.0000,359.1000,2,0,1,1,359.1000,0,0.0001914694929006993675161741335
O01495,C0137,2025-03-09,2025-03,Store,South,Consumer,1892.00,227.8500,1664.1500,109.8000,1554.3500,11,1,1,1,1554.3500,0.09090909090909090909090909091,0.0008287680487056587632936933010
O01496,C0067,2025-12-13,2025-12,Store,East,Business,2540.00,253.1000,2286.9000,0.0000,2286.9000,10,0,1,1,2286.9000,0,0.001219358349525506498392477376
O01497,C0248,2025-02-14,2025-02,Online,East,Business,3087.00,324.0000,2763.0000,0.0000,2763.0000,12,0,1,1,2763.0000,0,0.001473211386479065308959034060
O01498,C0030,2025-11-07,2025-11,Online,South,Business,874.00,43.7000,830.3000,0.0000,830.3000,4,0,1,1,830.3000,0,0.0004427098857016170561088259065
O01500,C0183,2025-10-17,2025-10,Store,East,Consumer,456.00,33.3000,422.7000,0.0000,422.7000,5,0,1,1,422.7000,0,0.0002253805476166127057897154169
O01501,C0226,2025-12-16,2025-12,Online,South,Business,1638.00,163.8000,1474.2000,0.0000,1474.2000,7,0,1,1,1474.2000,0,0.0007860326550660289824348201269
O01502,C0212,2025-12-12,2025-12,Online,East,Consumer,2044.00,81.2000,1962.8000,0.0000,1962.8000,15,0,1,1,1962.8000,0,0.001046550600572243716404195459
O01504,C0102,2025-01-20,2025-01,Store,North,Consumer,175.00,17.5000,157.5000,0.0000,157.5000,5,0,1,1,157.5000,0,0.00008397784776346463487551497082
O01505,C0239,2025-02-01,2025-02,Online,South,Consumer,1001.00,35.1000,965.9000,0.0000,965.9000,12,0,1,1,965.9000,0,0.0005150108136808285131826026052
O01506,C0129,2025-04-17,2025-04,Online,North,Business,188.00,18.8000,169.2000,0.0000,169.2000,1,0,1,1,169.2000,0,0.00009021620216875057918055322580
O01507,C0236,2025-05-16,2025-05,Online,West,Business,2055.00,182.4000,1872.6000,0.0000,1872.6000,12,0,1,1,1872.6000,0,0.0009984566204562785731294560912
O01508,C0140,2025-11-20,2025-11,Store,East,Consumer,130.00,26.0000,104.0000,0.0000,104.0000,2,0,1,1,104.0000,0,0.00005545203915809728271145115534
O01509,C0007,2025-01-29,2025-01,Store,North,Consumer,2207.00,422.8000,1784.2000,215.2000,1569.0000,11,1,1,1,1569.0000,0.09090909090909090909090909091,0.0008365793215293715055217967570
O01510,C0142,2025-11-19,2025-11,Store,West,Business,1836.00,166.6500,1669.3500,150.4000,1518.9500,15,1,1,1,1518.9500,0.06666666666666666666666666667,0.0008098930276845371882169108885
O01511,C0012,2025-07-05,2025-07,Online,West,Consumer,260.00,26.0000,234.0000,58.5000,175.5000,4,1,1,1,175.5000,0.25,0.00009357531607928916457557382463
O01512,C0073,2025-02-06,2025-02,Store,South,Business,860.00,86.0000,774.0000,0.0000,774.0000,6,0,1,1,774.0000,0,0.0004126911375804547771025307138
O01513,C0179,2025-01-25,2025-01,Online,East,Consumer,928.00,101.9500,826.0500,0.0000,826.0500,8,0,1,1,826.0500,0,0.0004404438167937140421518675660
O01514,C0007,2025-04-06,2025-04,Store,North,Consumer,518.00,28.0000,490.0000,0.0000,490.0000,6,0,1,1,490.0000,0,0.0002612644152641121973904910203
O01515,C0265,2025-01-04,2025-01,Online,West,Consumer,1992.00,187.0000,1805.0000,352.8000,1452.2000,13,2,1,1,1452.2000,0.1538461538461538461538461538,0.0007743024160133545572458593056
O01516,C0024,2025-02-24,2025-02,Store,South,Business,1296.00,129.6000,1166.4000,0.0000,1166.4000,6,0,1,1,1166.4000,0,0.0006219159468654295245638137268
O01517,C0054,2025-07-26,2025-07,Online,East,Business,378.00,37.8000,340.2000,0.0000,340.2000,2,0,1,1,340.2000,0,0.0001813921511690836113311123370
O01519,C0156,2025-09-26,2025-09,Online,South,Consumer,465.00,23.2500,441.7500,0.0000,441.7500,5,0,1,1,441.7500,0,0.0002355378682508603330556110372
O01520,C0084,2025-12-05,2025-12,Online,West,Business,902.00,36.6000,865.4000,0.0000,865.4000,7,0,1,1,865.4000,0,0.0004614249489174748890239406714
O01522,C0291,2025-07-03,2025-07,Store,North,Consumer,68.00,0.0000,68.0000,0.0000,68.0000,1,0,1,1,68.0000,0,0.00003625710252644822331133344772
O01523,C0142,2025-03-12,2025-03,Online,West,Business,997.00,156.8000,840.2000,0.0000,840.2000,5,0,1,1,840.2000,0,0.0004479884932753205474438582761
O01524,C0153,2025-04-02,2025-04,Online,East,Business,2232.00,237.5500,1994.4500,0.0000,1994.4500,15,0,1,1,1994.4500,0,0.001063426149027568514460132277
O01525,C0282,2025-06-14,2025-06,Online,East,Business,272.00,27.2000,244.8000,0.0000,244.8000,4,0,1,1,244.8000,0,0.0001305255690952136039208004118
O01526,C0279,2025-10-08,2025-10,Online,South,Business,462.00,46.2000,415.8000,415.8000,0.0000,2,2,1,1,0.0000,1,0
O01527,C0031,2025-08-26,2025-08,Store,South,Consumer,231.00,23.1000,207.9000,0.0000,207.9000,1,0,1,1,207.9000,0,0.0001108507590477733180356797615
O01528,C0089,2025-12-02,2025-12,Online,South,Business,1264.00,63.2000,1200.8000,0.0000,1200.8000,9,0,1,1,1200.8000,0,0.0006402577752023386257683706474
O01529,C0036,2025-10-05,2025-10,Store,West,Consumer,1694.00,192.3000,1501.7000,0.0000,1501.7000,8,0,1,1,1501.7000,0,0.0008006954538818720139210211536
O01531,C0141,2025-04-14,2025-04,Online,East,Consumer,1321.00,80.0000,1241.0000,0.0000,1241.0000,9,0,1,1,1241.0000,0,0.0006616921211076800754318354209
O01533,C0211,2025-06-05,2025-06,Online,North,Business,904.00,0.0000,904.0000,633.0000,271.0000,4,3,1,1,271.0000,0.75,0.0001444952174215804193731082990
O01534,C0267,2025-07-28,2025-07,Online,West,Business,1298.00,129.8000,1168.2000,0.0000,1168.2000,7,0,1,1,1168.2000,0,0.0006228756936970119775338196122
O01535,C0040,2025-12-23,2025-12,Online,North,Consumer,3667.00,366.7000,3300.3000,0.0000,3300.3000,19,0,1,1,3300.3000,0,0.001759695815706427520505790846
O01536,C0285,2025-08-25,2025-08,Store,East,Consumer,3223.00,96.4000,3126.6000,0.0000,3126.6000,18,0,1,1,3126.6000,0,0.001667080246458720808900222907
O01537,C0132,2025-07-23,2025-07,Online,North,Consumer,1884.00,31.9500,1852.0500,996.0000,856.0500,10,4,1,1,856.0500,0.4,0.0004564395973200882583186323224
O01538,C0081,2025-10-16,2025-10,Store,North,Consumer,2057.00,175.5000,1881.5000,0.0000,1881.5000,13,0,1,1,1881.5000,0,0.001003202035345769590592262969
O01539,C0149,2025-07-25,2025-07,Online,East,Business,1708.00,207.2000,1500.8000,242.1000,1258.7000,7,1,1,1,1258.7000,0.1428571428571428571428571429,0.0006711296316182408629702266272
O01540,C0116,2025-10-04,2025-10,Store,West,Business,1479.00,92.8500,1386.1500,0.0000,1386.1500,9,0,1,1,1386.1500,0,0.0007390850392211206579853655670
O01541,C0177,2025-06-25,2025-06,Online,West,Business,1923.00,135.5000,1787.5000,0.0000,1787.5000,8,0,1,1,1787.5000,0,0.0009530819230297970466030667324
O01542,C0184,2025-10-21,2025-10,Online,West,Business,2833.00,225.1000,2607.9000,0.0000,2607.9000,15,0,1,1,2607.9000,0,0.001390513201157710611376860269
O01543,C0269,2025-12-04,2025-12,Store,East,Business,978.00,68.4000,909.6000,0.0000,909.6000,7,0,1,1,909.6000,0,0.0004849920655596662341763074125
O01544,C0221,2025-08-22,2025-08,Store,West,Business,600.00,0.0000,600.0000,0.0000,600.0000,2,0,1,1,600.0000,0,0.0003199156105274843233352951269
O01545,C0228,2025-05-18,2025-05,Online,East,Business,1574.00,314.8000,1259.2000,0.0000,1259.2000,6,0,1,1,1259.2000,0,0.0006713962279603470999063393731
O01546,C0191,2025-03-07,2025-03,Online,North,Consumer,3285.00,427.2000,2857.8000,0.0000,2857.8000,13,0,1,1,2857.8000,0,0.001523758052942407832046010690
O01547,C0197,2025-09-19,2025-09,Online,East,Business,2906.00,57.7500,2848.2500,756.0000,2092.2500,14,4,1,1,2092.2500,0.2857142857142857142857142857,0.001115572393543548459163785382
O01548,C0015,2025-11-11,2025-11,Store,West,Consumer,469.00,84.5000,384.5000,0.0000,384.5000,3,0,1,1,384.5000,0,0.0002050125870796962038707016272
O01549,C0209,2025-10-02,2025-10,Online,West,Business,246.00,12.3000,233.7000,0.0000,233.7000,2,0,1,1,233.7000,0,0.0001246071303004551439390974519
O01550,C0109,2025-11-14,2025-11,Online,West,Business,3756.00,229.3000,3526.7000,0.0000,3526.7000,15,0,1,1,3526.7000,0,0.001880410639412131605177642207
O01551,C0197,2025-08-18,2025-08,Online,East,Business,1641.00,114.3500,1526.6500,0.0000,1526.6500,11,0,1,1,1526.6500,0,0.0008139986113529732370330471759
O01552,C0070,2025-11-23,2025-11,Store,West,Business,1533.00,47.2500,1485.7500,0.0000,1485.7500,8,0,1,1,1485.7500,0,0.0007921910305686830556590245581
O01553,C0253,2025-10-12,2025-10,Online,North,Consumer,447.00,63.1500,383.8500,0.0000,383.8500,9,0,1,1,383.8500,0,0.0002046660118349580958537550575
O01554,C0046,2025-06-02,2025-06,Online,West,Consumer,134.00,13.4000,120.6000,0.0000,120.6000,1,0,1,1,120.6000,0,0.00006430303771602434899039432052
O01555,C0104,2025-01-30,2025-01,Store,North,Business,1472.00,61.8000,1410.2000,0.0000,1410.2000,9,0,1,1,1410.2000,0,0.0007519083232764306546123886467
O01556,C0217,2025-02-23,2025-02,Store,South,Business,122.00,0.0000,122.0000,0.0000,122.0000,1,0,1,1,122.0000,0,0.00006504950747392181241151000915
O01557,C0139,2025-07-04,2025-07,Online,North,Business,506.00,32.5500,473.4500,0.0000,473.4500,5,0,1,1,473.4500,0,0.0002524400763403957548051591298
O01558,C0257,2025-02-08,2025-02,Store,North,Business,1651.00,246.6000,1404.4000,0.0000,1404.4000,8,0,1,1,1404.4000,0,0.0007488158057079983061534807938
O01559,C0099,2025-03-07,2025-03,Online,West,Consumer,254.00,50.8000,203.2000,0.0000,203.2000,1,0,1,1,203.2000,0,0.0001083447534319746908362199497
O01560,C0294,2025-11-11,2025-11,Online,South,Consumer,2454.00,355.8000,2098.2000,0.0000,2098.2000,9,0,1,1,2098.2000,0,0.001118744890014612678703527059
O01561,C0047,2025-04-21,2025-04,Store,West,Consumer,1936.00,302.0000,1634.0000,0.0000,1634.0000,7,0,1,1,1634.0000,0,0.0008712368460031823072164537291
O01562,C0294,2025-04-21,2025-04,Store,South,Consumer,1270.00,127.0000,1143.0000,0.0000,1143.0000,5,0,1,1,1143.0000,0,0.0006094392380548576359537372168
O01563,C0130,2025-03-12,2025-03,Store,West,Business,2145.00,94.5000,2050.5000,0.0000,2050.5000,9,0,1,1,2050.5000,0,0.001093311598977677674998371096
O01564,C0291,2025-06-07,2025-06,Store,North,Consumer,2728.00,252.9000,2475.1000,199.0000,2276.1000,12,1,1,1,2276.1000,0.08333333333333333333333333333,0.001213599868536011780572442064
